pid,uid,helpN,helpD,score,time
208208489,471270344,2,2,5.000000,1152662400
210043525,205914897,0,1,5.000000,933120000
207749729,480773106,0,3,5.000000,1168300800
209060469,511640572,1,5,2.000000,1296172800
203686466,486867927,0,0,4.000000,1347753600
210567818,413533085,0,0,5.000000,1002844800
193856039,416154466,0,0,5.000000,1060128000
211288686,494928895,2,3,5.000000,1270425600
220988019,476447698,1,2,3.000000,1350777600
210240131,480773091,16,17,1.000000,1239580800
194445870,205914897,2,2,5.000000,929664000
193462815,462750658,3,4,4.000000,946598400
194904628,205914897,0,0,5.000000,922752000
207356518,444859322,0,1,5.000000,1222905600
223609464,442499999,2,4,2.000000,1172016000
213910158,461571033,10,15,3.000000,1099180800
210436740,490537996,6,6,3.000000,1107129600
205914703,417792905,7,7,5.000000,1047859200
210698888,493618167,13,13,5.000000,977097600
206438998,205914897,0,0,4.000000,1056499200
208077422,411239306,13,14,4.000000,1039824000
208011895,480576442,3,3,5.000000,1137196800
207880811,473236460,2,3,3.000000,1053561600
211419792,425263991,1,7,3.000000,985910400
194773550,205914897,0,3,1.000000,994982400
211223181,444072839,7,23,1.000000,1123286400
195035698,483001317,1,1,5.000000,926985600
206897765,205914897,4,6,4.000000,1054425600
193135124,465044437,0,0,5.000000,1361318400
201523790,492962791,1,3,5.000000,1141516800
219808393,420676445,1,1,5.000000,1360454400
205390431,412484510,0,0,4.000000,1359417600
193528345,470614994,3,6,5.000000,1102896000
210698850,468714427,2,2,4.000000,1329264000
223937176,484377546,0,0,5.000000,1325462400
228393641,434045790,5,5,5.000000,1194998400
194839069,433128358,6,7,5.000000,1129507200
217055896,464716784,0,0,5.000000,1318118400
227410584,431358864,3,3,5.000000,1266624000
228328083,398656379,3,5,4.000000,1063497600
206111332,451543988,23,23,5.000000,1044576000
204866146,428016570,0,0,5.000000,1212364800
194380318,477496319,0,1,5.000000,1033603200
215482968,465306576,0,0,4.000000,1350864000
199950921,463799254,10,30,1.000000,1094515200
195494446,427492269,3,4,4.000000,970012800
194970150,448267188,2,4,5.000000,1046649600
194904612,505545757,3,6,4.000000,1146096000
213647977,444990386,2,3,5.000000,987120000
195887667,475464629,0,2,5.000000,1260316800
215876223,394593123,2,2,5.000000,1057622400
195822130,489096171,1,1,5.000000,1267920000
194576927,205914897,1,1,5.000000,1135123200
196215350,491324453,0,0,5.000000,1344470400
196936257,483525587,1,1,5.000000,1081900800
196805183,422314876,1,2,4.000000,959472000
197132868,205914897,0,0,5.000000,924998400
195297831,427885384,3,3,4.000000,938390400
197263941,379388690,1,1,5.000000,1342224000
197657162,432014198,3,13,3.000000,1277942400
216138367,478413808,0,0,5.000000,1175904000
208208488,205914897,2,2,5.000000,912556800
196739643,462357444,0,3,4.000000,1264377600
187367943,205914897,0,2,2.000000,928800000
205914690,454427572,2,3,4.000000,1103587200
208732782,461571018,0,0,5.000000,1207008000
217580169,446890927,1,1,5.000000,1204416000
201327184,406193029,4,7,5.000000,1184371200
214368895,468911087,0,2,5.000000,1303257600
219677326,483722260,5,7,2.000000,1276992000
218563197,445776843,2,4,3.000000,1280966400
210764390,367330137,8,9,4.000000,1155513600
190251528,365429606,1,2,5.000000,1018224000
197001794,429786022,0,2,5.000000,1066176000
194970146,415892362,1,5,2.000000,1074211200
213320305,482673657,38,44,1.000000,1122249600
214499967,445776825,4,7,3.000000,1125792000
231146173,478413808,5,12,5.000000,1176854400
184287772,434439064,0,0,4.000000,1307404800
182321655,430244758,1,1,5.000000,1206662400
217318025,429785986,1,1,5.000000,1327449600
188809738,205914897,1,5,5.000000,1072742400
215089779,425788276,3,3,1.000000,1307232000
196543022,449053572,0,0,4.000000,1204070400
198705742,205914897,5,7,5.000000,1100390400
207356531,448267188,3,4,3.000000,1271203200
222036607,466879425,0,0,2.000000,1359849600
203752043,446432150,1,3,2.000000,1186358400
202441305,205914897,1,1,5.000000,954115200
212075106,443089811,22,30,5.000000,1109203200
202768988,479527937,3,4,5.000000,992044800
209912411,496239602,4,4,5.000000,1332288000
217776782,486147038,0,13,1.000000,1346889600
208929393,437846903,1,1,5.000000,1343088000
217907822,447939537,1,1,5.000000,1354924800
190251545,475268070,3,3,5.000000,1257292800
208011908,429654933,0,0,5.000000,1350432000
202506825,487982085,2,2,2.000000,1292112000
214631007,432014265,0,0,5.000000,1356307200
206897778,445973427,0,0,3.000000,1234137600
205259337,422839200,1,3,5.000000,958780800
187367942,490341333,0,0,5.000000,1120953600
206963300,469042134,0,1,3.000000,1086393600
197329477,414909338,0,4,1.000000,1222128000
211485277,390792043,1,1,5.000000,1049500800
213254778,436470661,2,2,4.000000,1259107200
182321659,440075135,0,1,5.000000,971136000
213779071,443876316,5,6,5.000000,994723200
208470643,459604941,0,0,5.000000,1356652800
210633311,475857858,1,5,2.000000,1136246400
197394991,389874457,0,0,4.000000,966297600
196805158,468845512,2,4,1.000000,1332028800
207749749,494994422,6,6,3.000000,1123200000
206176860,205914897,1,1,5.000000,961804800
199098961,466355141,5,6,5.000000,1076803200
199098961,205914897,0,1,5.000000,1059350400
214631044,441320357,0,0,5.000000,1195257600
199164498,475857879,0,0,5.000000,1055721600
199164498,460719070,1,4,5.000000,1069372800
198902350,447218551,40,44,5.000000,1103155200
198902350,449119134,1,1,5.000000,1085529600
206111322,467010530,1,2,4.000000,1004572800
198640202,455541673,4,5,2.000000,1322956800
198115906,440533950,3,4,5.000000,1051315200
198705739,205914897,3,4,3.000000,1057536000
198771276,205914897,4,9,1.000000,1063324800
206439006,484639715,5,5,1.000000,1355097600
196608554,463537112,4,15,1.000000,1066521600
196674091,422183832,0,0,5.000000,1068336000
209322579,469304271,1,1,3.000000,1173312000
197198387,498861075,0,4,4.000000,1140566400
197722683,205914897,5,5,3.000000,1050364800
209584765,435880807,1,1,5.000000,1209168000
214958724,498467848,4,4,4.000000,1084924800
214893175,500564976,6,12,1.000000,1104451200
219873954,452985749,1,2,3.000000,1086566400
212468327,480904152,0,0,5.000000,1325376000
185926149,450429847,10,10,4.000000,1094947200
201785929,433324939,0,2,5.000000,1118793600
212337250,400950135,0,2,1.000000,1356825600
213058180,432276361,5,6,5.000000,1142985600
183763453,410780538,0,1,3.000000,1359331200
216400504,480576517,0,0,5.000000,1208131200
206242415,494994412,2,4,5.000000,1036108800
204276304,498861062,5,6,5.000000,1116460800
213910136,409863018,0,1,5.000000,1257120000
216990347,482804732,0,0,5.000000,1338249600
221577860,399704912,2,6,1.000000,1354147200
192872994,492110855,0,1,4.000000,1331683200
215482992,473367490,0,0,5.000000,1198022400
212468339,481690589,0,0,5.000000,1050710400
210109033,487916532,1,5,5.000000,1117152000
202375757,389743502,1,1,5.000000,1127174400
208732776,446301061,0,0,5.000000,1355961600
201392729,420479919,0,0,5.000000,1031616000
200213062,441385854,14,32,2.000000,1058054400
200933968,500630544,2,2,5.000000,1249862400
204210770,471598018,2,2,3.000000,957744000
204931677,503579629,0,0,5.000000,1024012800
211485290,399573867,0,0,5.000000,1360713600
217842318,456852434,2,10,1.000000,1284940800
218497670,464520094,1,3,4.000000,1191196800
203555399,416220027,0,0,5.000000,941414400
219873934,419496850,2,2,4.000000,1290384000
217186948,474940364,11,23,2.000000,1132012800
205849193,456655842,5,7,5.000000,1147392000
213910141,492373006,1,2,5.000000,1337385600
190972434,397017930,7,8,5.000000,1135036800
187367946,421659559,0,8,1.000000,1318377600
218825341,454099952,0,0,5.000000,1347408000
206045806,503972875,7,7,5.000000,970876800
201261642,425001858,4,5,1.000000,1256169600
200606272,381551451,1,3,5.000000,1123027200
201327179,475202506,3,25,1.000000,1014163200
228721336,469828599,2,3,4.000000,988243200
185205251,475661256,0,0,4.000000,1346889600
203555431,466092993,1,1,5.000000,1322179200
203555431,465372119,0,1,5.000000,1088380800
213582466,502465579,5,14,2.000000,1139097600
227541668,205914897,1,1,5.000000,949190400
218956427,401277812,10,10,4.000000,1213660800
200671826,369296240,0,0,4.000000,1329523200
220660373,416875437,0,0,5.000000,1357516800
205062744,465372105,0,0,5.000000,1360195200
198443567,205914897,0,1,4.000000,1004313600
235602631,487130089,0,1,5.000000,1238803200
215876211,205914897,0,1,4.000000,1113177600
201065044,413533088,0,0,5.000000,1341964800
189530639,205914897,0,0,5.000000,927158400
214434419,468911017,0,0,5.000000,1358726400
229311106,462816183,11,22,3.000000,1304035200
204997226,462160827,1,4,1.000000,955497600
204997226,498533386,0,0,1.000000,1021161600
204931689,205914897,3,4,1.000000,954806400
204931689,205914897,0,1,5.000000,1038268800
204931689,466879462,5,9,4.000000,955324800
205062763,445186982,0,0,4.000000,1303776000
206045820,473957335,1,24,1.000000,949276800
203096652,443745141,0,0,5.000000,1227916800
203752022,441320333,0,0,5.000000,1230163200
203948633,508101651,3,4,5.000000,1205539200
212468339,205914897,0,0,5.000000,1123459200
202768967,205914897,2,5,2.000000,1063324800
222626451,448005012,6,10,1.000000,1197072000
201196109,433128339,2,2,5.000000,1140134400
217186953,475399134,1,8,5.000000,1172102400
216531583,455738324,3,6,5.000000,1218067200
201392716,431817637,6,6,5.000000,1223683200
217252489,459801532,0,0,5.000000,1359072000
213058131,443483012,0,0,5.000000,1209427200
219087487,205914897,1,3,5.000000,1159056000
205062761,503120919,10,12,5.000000,1096329600
196215349,464126949,0,2,5.000000,1082419200
192283159,466748368,0,0,5.000000,1352073600
196280886,205914897,10,30,1.000000,927936000
208863817,440796079,0,0,5.000000,1279065600
200606281,471466969,3,17,1.000000,1184716800
203096645,508036156,2,2,5.000000,1060214400
210698895,438371228,0,0,4.000000,1339372800
208208488,445973427,0,0,4.000000,1240531200
189530635,424608656,5,5,5.000000,1173139200
209257080,442762204,1,1,5.000000,1021939200
195953216,469566379,4,5,5.000000,1011139200
198050375,205914897,0,0,3.000000,962409600
208929412,447022019,0,1,5.000000,1347148800
208667264,455082963,6,18,5.000000,1285372800
207553134,472253383,1,3,5.000000,1087430400
218890899,465699770,0,0,5.000000,1309910400
199098964,473957334,3,6,5.000000,1146182400
207684212,205914897,5,6,5.000000,922579200
196084254,441582527,0,0,5.000000,1324771200
196084254,477430780,4,5,5.000000,1076544000
217186943,469042125,48,49,4.000000,1139356800
224395928,409928582,1,1,5.000000,1200009600
204735085,465568663,4,4,4.000000,1112140800
232391357,449708952,1,1,4.000000,1216512000
204145250,205914897,1,2,4.000000,936057600
209650281,492962832,1,3,3.000000,1306713600
207553124,465372119,1,5,5.000000,1251504000
217055871,411501421,0,0,5.000000,1243123200
204669557,477496252,0,0,5.000000,1334016000
221053572,462947270,0,1,5.000000,1301097600
215548516,467272640,4,10,5.000000,1308700800
218694284,461046738,4,5,5.000000,1169078400
208011877,454558652,11,11,4.000000,1092441600
199426637,205914897,0,0,5.000000,921456000
209388115,447284174,1,2,4.000000,1014076800
191169056,366412642,4,4,4.000000,1003190400
189334019,490931196,0,0,4.000000,1238371200
227607219,458359707,1,1,5.000000,1003363200
200082004,205914897,0,0,5.000000,948067200
189530639,429523893,2,5,4.000000,1307145600
200278613,500761608,4,7,3.000000,1035590400
200540760,423363483,0,0,5.000000,997660800
192283178,465765318,4,6,5.000000,1001376000
192086567,438174627,1,1,5.000000,1200268800
202048104,438174595,87,90,5.000000,1050105600
191234584,446235581,0,0,5.000000,968889600
201523812,472253396,2,2,5.000000,1234051200
221643408,430637960,1,1,5.000000,1033948800
226886291,436994918,0,0,5.000000,1358208000
226886291,409600902,0,0,5.000000,1357516800
219873932,440599492,0,0,5.000000,1079481600
216007310,477889508,1,2,4.000000,1011312000
202834506,514196520,19,29,1.000000,956016000
203096654,450364358,1,1,4.000000,1013212800
205324912,459146161,2,3,4.000000,1112572800
202965580,449512357,1,1,4.000000,962496000
202703431,405275557,0,1,5.000000,952905600
201261635,452985740,15,17,5.000000,972259200
201589320,446825383,1,2,4.000000,982540800
210633302,462619565,13,17,4.000000,1112918400
205521517,205914897,0,0,5.000000,1053907200
215679583,452789163,5,9,1.000000,1231718400
210436735,468321227,3,4,2.000000,1223769600
190972433,460260285,3,4,5.000000,1146096000
211550830,458228639,0,0,5.000000,1232928000
217907842,441844664,4,4,5.000000,1265500800
210633333,431424382,2,3,5.000000,1080172800
221971096,379519786,0,0,5.000000,1347062400
201196111,462554093,4,6,4.000000,992822400
204800585,205914897,0,0,5.000000,930960000
201916992,476054477,1,2,5.000000,1018224000
206242404,399704959,4,6,4.000000,1029283200
202506850,478020576,0,0,5.000000,1212796800
206963278,447939499,4,4,5.000000,1263081600
205718122,458032031,1,9,2.000000,1298592000
205324898,415892378,0,0,4.000000,1338854400
205193824,205914897,0,1,5.000000,1054512000
199688770,425853872,1,1,5.000000,1170547200
205521481,469435350,10,12,5.000000,1089763200
222298722,434308031,10,45,5.000000,1315958400
222298722,484377587,2,5,4.000000,1359331200
210436743,328467215,24,27,5.000000,1105056000
208142933,424281007,3,15,1.000000,1229558400
217514625,488047618,0,0,5.000000,1010793600
205128292,467469228,2,3,5.000000,1002499200
205128292,205914897,0,0,5.000000,938476800
205128292,205914897,4,20,1.000000,984528000
204997218,457769889,0,1,5.000000,1021939200
202113621,205914897,1,31,1.000000,974419200
209846889,465896425,1,1,4.000000,1163116800
209846889,432407440,0,0,4.000000,1313798400
201196102,475661294,3,4,4.000000,1110931200
226624135,432276369,5,8,5.000000,1248220800
204341842,436470695,0,0,4.000000,1358121600
215155325,453903294,1,2,3.000000,1344124800
217186924,482083779,0,0,5.000000,1361232000
210305651,406324105,8,12,3.000000,1120003200
182321660,205914897,1,2,4.000000,937612800
207618677,443089840,2,4,4.000000,987724800
206963306,441844686,0,0,5.000000,1310428800
205980211,452395910,2,3,5.000000,1144454400
205259353,515572792,0,2,4.000000,1327363200
212927054,482935747,5,9,4.000000,1144368000
210109040,483394521,8,10,4.000000,1130716800
204472907,205914897,1,1,5.000000,936576000
204472907,396886915,4,6,4.000000,1156723200
220463758,446890913,0,0,4.000000,1230681600
206439014,444400563,0,3,5.000000,1350691200
201392736,435684249,1,20,1.000000,1329091200
205455987,481166301,1,1,3.000000,1004659200
205652590,448267134,0,0,5.000000,1356652800
205521492,472384508,0,0,5.000000,1241136000
204931683,454558680,1,3,5.000000,1355184000
205390442,462619569,217,222,5.000000,1036540800
207159917,397017930,7,14,2.000000,1086220800
205193831,452527032,0,0,3.000000,1352332800
232850089,440730533,0,0,5.000000,1356307200
213582473,205914897,0,0,5.000000,912470400
206111320,471860162,1,1,4.000000,1180828800
202310247,504366073,2,2,5.000000,1176854400
208274008,480838628,1,2,1.000000,1280880000
199885390,425460616,3,5,2.000000,1214524800
207356520,490734565,2,4,5.000000,1073260800
207356520,437912474,1,1,5.000000,1313971200
205980243,205914897,5,5,3.000000,1008115200
207094372,483656715,15,20,2.000000,979603200
199885389,442237833,1,1,4.000000,1153440000
207946353,205914897,2,11,5.000000,938131200
207159909,444531588,0,0,5.000000,1299110400
208732796,479855607,1,3,1.000000,1051574400
207225445,428999534,1,1,5.000000,1333497600
208077426,453444539,0,0,5.000000,1351036800
206635612,461636546,0,0,5.000000,1361059200
208339574,428016556,10,10,5.000000,966902400
207553130,469500872,1,2,5.000000,1072915200
206832222,205914897,1,4,3.000000,920160000
208994943,470418322,1,1,5.000000,997401600
208077425,205914897,0,0,5.000000,885254400
208863869,410583975,0,0,5.000000,913161600
207749740,421200824,0,0,5.000000,1358208000
207880814,205914897,4,6,4.000000,945734400
206373462,455934895,0,2,5.000000,1235088000
206504536,403702641,0,1,4.000000,1193529600
208405109,451609541,1,2,2.000000,1080777600
190972433,439157622,0,2,5.000000,1355356800
206832221,473629619,0,2,3.000000,928713600
222429850,407503725,1,5,4.000000,1131753600
207946349,205914897,1,1,5.000000,957398400
211550803,501679129,0,0,5.000000,1321747200
206766683,479200189,1,1,4.000000,955324800
208929404,448660384,3,3,5.000000,1181779200
208339571,205914897,3,14,5.000000,1085702400
207946348,506463239,6,7,5.000000,1145059200
209388162,413401968,0,37,5.000000,1187740800
207880811,434570199,1,3,5.000000,958780800
200737368,418972550,0,0,5.000000,1341014400
185926151,493421571,1,4,4.000000,1156723200
208798328,472318954,1,4,4.000000,1185148800
208601717,415630220,1,1,5.000000,1325894400
208667254,402654046,4,12,2.000000,1073779200
209453698,491717644,1,1,5.000000,1128902400
208274031,459736012,0,0,5.000000,1128988800
207487587,482935738,1,1,5.000000,1325635200
214237816,463668139,18,18,4.000000,1160006400
209453696,438174595,5,7,5.000000,1159833600
209650307,416416640,4,9,1.000000,958176000
207487586,205914897,1,1,5.000000,953856000
209257085,441385910,0,0,5.000000,997142400
208732789,478938063,36,41,5.000000,962409600
208667252,389546839,2,2,4.000000,1007769600
208994936,479396858,0,3,1.000000,1013731200
209519232,205914897,20,22,5.000000,945734400
209846917,482280408,3,4,5.000000,1200528000
209191547,458490804,0,0,5.000000,952646400
208470640,433587057,3,3,3.000000,958521600
208798325,385483596,0,0,4.000000,1336780800
209453695,488178648,0,1,5.000000,1262390400
209912453,365822800,3,8,4.000000,952300800
209977990,205914897,0,0,4.000000,918259200
207880806,446235546,7,18,5.000000,1011398400
196018713,476251042,4,4,5.000000,1312848000
209584768,447349687,3,24,3.000000,1090108800
222102158,205914897,0,0,5.000000,1139443200
209257082,205914897,0,3,5.000000,1004054400
208536175,429261737,4,4,5.000000,960163200
207487583,477955007,1,1,4.000000,1302912000
207553120,438371238,0,0,4.000000,961286400
207553119,493618157,1,5,3.000000,1121904000
209715840,451085249,0,1,5.000000,1072224000
209912451,465241026,1,1,5.000000,1309996800
209126006,497157098,2,2,4.000000,947894400
210436746,205914897,25,27,5.000000,1050364800
215417461,478610376,0,1,4.000000,1029715200
215417461,464454614,1,3,5.000000,1015459200
210502282,205914897,2,2,5.000000,997920000
208142950,205914897,6,7,5.000000,1024531200
209191542,484967400,0,0,3.000000,1357171200
188088850,492569614,6,12,1.000000,996192000
210305670,487588881,0,9,1.000000,1339372800
210633355,205914897,1,1,5.000000,933033600
208536171,205914897,3,3,5.000000,966643200
208208486,205914897,0,0,4.000000,926035200
209322615,205914897,5,9,2.000000,915926400
193593876,459604908,2,2,5.000000,1010707200
209322614,418186128,1,1,5.000000,1320969600
209650298,450626520,0,0,5.000000,914284800
209519224,205914897,0,0,5.000000,924998400
206111350,459604931,1,4,5.000000,1101945600
209388150,457704357,2,2,4.000000,1264809600
197395002,438829973,6,9,5.000000,1054166400
211092111,475399130,3,3,5.000000,1221264000
197853761,444662724,5,17,2.000000,1095120000
208798316,451150771,2,4,2.000000,1016323200
209453686,508494897,5,7,5.000000,1092960000
210174592,442827687,0,1,4.000000,1076716800
210174592,438240098,0,0,2.000000,1020902400
210174592,458032075,4,5,5.000000,1195344000
209977981,205914897,0,0,3.000000,922579200
203555401,454493124,3,5,2.000000,1009152000
209781370,205914897,0,2,5.000000,1026345600
197526075,481493981,1,5,5.000000,1028505600
210305666,462685128,0,0,5.000000,1322265600
208798314,473039822,3,3,4.000000,1036886400
210043517,467993579,0,1,5.000000,1200787200
210895498,481362898,3,4,4.000000,1085270400
210502276,205914897,2,3,3.000000,933724800
209846906,428213150,0,0,5.000000,922320000
210436738,205914897,1,2,5.000000,1021334400
210764423,470614942,6,7,5.000000,923356800
211354256,482608105,0,1,5.000000,1237766400
210961033,205914897,0,0,4.000000,924134400
222298749,428016497,0,0,4.000000,1199577600
210305663,205914897,0,0,5.000000,933638400
208863849,479265728,0,0,5.000000,1355875200
209257071,407241585,4,8,4.000000,1141257600
210043515,482280450,3,12,2.000000,1322352000
210567810,205914897,1,3,1.000000,949104000
210829958,478544868,2,6,3.000000,1103241600
211419791,449577883,5,6,4.000000,1093046400
210961032,465896391,1,1,5.000000,1203638400
209846892,444072875,0,1,5.000000,1355184000
217776787,205914897,1,2,3.000000,1030060800
212009622,439223196,0,0,5.000000,1348272000
208732738,446890913,5,5,4.000000,1312416000
220725890,464585650,2,6,5.000000,1286496000
197329457,369754938,1,2,3.000000,1058918400
218563192,379323217,3,15,1.000000,1120262400
218956413,443483028,2,3,2.000000,1172102400
214565486,425853856,15,18,2.000000,1186790400
203096669,456459180,0,0,5.000000,1354233600
199557708,471729108,0,0,4.000000,993600000
198705725,462554004,2,4,1.000000,1249603200
187367949,205914897,3,3,5.000000,930614400
201654852,441254770,0,0,5.000000,1175644800
201589315,205914897,3,3,5.000000,1172361600
205062734,447415197,1,1,5.000000,1016582400
205062734,410518415,2,2,5.000000,1001980800
217186941,481035288,5,9,1.000000,1033603200
195101251,468648876,1,2,4.000000,1157760000
206504561,446825394,0,3,1.000000,1357430400
217252489,436077481,0,0,3.000000,1360108800
209257063,477692905,0,0,5.000000,1296777600
198443574,476840919,1,1,5.000000,1176854400
195232296,460915668,0,0,5.000000,1355443200
216072802,474022864,1,1,4.000000,1357689600
210633316,411435858,1,5,4.000000,1150588800
227017378,472122338,1,2,5.000000,1313366400
219284093,506135588,2,7,2.000000,1305676800
188809737,205914897,1,1,5.000000,1015804800
201458248,431227824,8,18,1.000000,1140912000
212927076,481756108,0,0,5.000000,1318982400
218366608,437191563,2,3,5.000000,1106697600
198246989,468648876,0,1,4.000000,1358208000
215745105,476251102,0,0,3.000000,1356220800
185205252,406258538,3,13,2.000000,1093132800
203752029,205914897,0,0,5.000000,918432000
203424331,467338193,0,0,5.000000,1357084800
208339568,205914897,0,0,4.000000,961718400
211288688,421462963,1,1,5.000000,1259452800
211026539,395641687,2,2,5.000000,1333065600
214106734,477037541,13,17,5.000000,954633600
214631042,427557824,0,1,1.000000,1337558400
239076059,466879447,1,3,3.000000,1284508800
201589324,417137494,0,0,5.000000,1000512000
216662640,442696594,13,13,5.000000,1337472000
190251538,461243333,2,5,2.000000,1024012800
212664930,434766746,0,0,5.000000,1357603200
208077414,481952755,0,0,5.000000,1302566400
218563194,419824496,4,6,3.000000,1168905600
210895463,437519253,0,0,5.000000,1353283200
182321671,477627330,0,3,5.000000,1303689600
182321671,427164592,18,36,1.000000,1122076800
214237816,464978914,0,0,5.000000,1341532800
209650257,450102183,4,9,5.000000,1102550400
210895458,485360643,3,4,5.000000,1163548800
199361091,404620170,3,8,3.000000,1030060800
217645683,409338734,0,0,5.000000,1328918400
230359721,478217150,2,14,1.000000,1219449600
198443571,457704324,3,5,4.000000,1168387200
218432110,409011060,2,3,4.000000,1128124800
188809738,473105361,0,0,5.000000,1298764800
211354227,457769922,2,3,5.000000,1148860800
211354227,402064243,0,1,5.000000,1243814400
211550820,432669602,1,2,5.000000,1073347200
203620953,205914897,1,3,4.000000,942105600
203620953,205914897,8,14,5.000000,1022889600
185205252,486474754,2,2,4.000000,980121600
232456898,395182972,1,1,5.000000,969148800
203227711,432341914,0,0,5.000000,1356739200
210502254,448332706,1,1,5.000000,1329350400
201130579,454099888,3,10,1.000000,1045440000
200999505,415171479,2,2,5.000000,1113955200
200016449,438043522,3,5,4.000000,1098576000
218301060,485753837,0,4,5.000000,1325808000
201654872,467731426,2,2,5.000000,1297468800
224330392,459539391,1,4,3.000000,1311206400
215876230,469631948,4,5,4.000000,1148860800
215155300,450298842,7,10,5.000000,1142726400
201785930,459277254,2,4,5.000000,1122249600
201458245,431620989,1,1,4.000000,1006387200
201392708,205914897,1,2,5.000000,931996800
201261634,467010533,4,4,4.000000,1082332800
199164496,205914897,2,2,4.000000,1025740800
224985749,485426191,1,5,2.000000,1239840000
219939473,419300276,5,11,1.000000,1097798400
199426641,409076627,4,5,3.000000,1148601600
226951844,448332683,2,3,1.000000,1252800000
204210754,473039829,6,10,1.000000,1099785600
222560932,386007900,5,5,5.000000,1110499200
228131497,469631964,13,109,1.000000,996019200
202179144,429458346,2,21,2.000000,1035244800
201261626,454165444,9,9,5.000000,1058918400
202375754,436470697,2,8,5.000000,1162512000
201589310,383583072,9,9,5.000000,1264464000
201589310,483263468,0,0,5.000000,1301097600
210240088,468386771,2,2,5.000000,1281916800
213779059,481100768,1,1,5.000000,1276473600
206570069,427230115,2,2,5.000000,1198108800
204800593,445776799,0,0,5.000000,1203897600
185926151,450036636,0,0,2.000000,1256774400
208077429,389612371,1,1,4.000000,995932800
217318013,494732266,0,0,5.000000,1203552000
200737355,205914897,50,55,1.000000,1074643200
204735076,415368121,2,2,3.000000,973468800
204604001,412287888,2,2,5.000000,1278028800
220463760,416088941,0,0,4.000000,1360022400
205390444,441320351,1,2,2.000000,1201737600
208732787,473170884,5,12,1.000000,1097020800
207815268,460456922,0,1,3.000000,1092528000
205193832,430506929,1,1,5.000000,957744000
211092068,483918841,1,1,3.000000,1105747200
189334054,505086998,13,15,5.000000,1070841600
203031110,205914897,1,1,4.000000,921456000
204800608,478348252,3,14,5.000000,983577600
229376679,384762715,0,0,4.000000,1325030400
207815283,388825958,2,4,2.000000,1044921600
212402803,418906999,0,0,4.000000,1300924800
213713542,477168598,0,1,1.000000,1343779200
186647048,473105350,0,0,5.000000,1344556800
202768988,479200268,1,1,5.000000,1043366400
202637914,465503175,1,1,5.000000,986256000
202506840,481690595,1,3,5.000000,1181520000
200999488,419693414,6,15,2.000000,1026432000
201523784,205914897,0,1,5.000000,932947200
205849189,205914897,4,4,3.000000,1050537600
196674083,464913375,1,7,2.000000,1049932800
196936231,455017395,1,2,4.000000,983059200
198509118,393806700,0,0,5.000000,1350345600
198115895,448463765,1,1,5.000000,1241395200
199230024,474153956,0,0,5.000000,1298160000
197329450,205914897,4,5,4.000000,1081987200
197132839,497877993,0,0,5.000000,1033862400
218432132,451216239,0,0,3.000000,1157155200
198509115,377160540,1,6,1.000000,1119830400
199230022,391971715,0,0,5.000000,1350345600
183763451,481166320,3,3,1.000000,988070400
198574651,431162287,1,3,3.000000,1256083200
213516912,406324112,0,3,5.000000,1027382400
200344148,475857882,11,12,5.000000,985132800
197657131,482345928,4,4,4.000000,1175126400
199230019,462816211,15,17,4.000000,1116374400
198967870,455672792,0,4,5.000000,1094860800
199230018,446432197,4,5,5.000000,1146096000
199950924,453575678,0,0,5.000000,1360108800
200344146,471008217,2,2,5.000000,1121644800
200278609,380109665,3,3,5.000000,1203984000
189530634,461767613,6,6,5.000000,943574400
211157607,417792922,2,15,1.000000,1286323200
196739648,464389028,0,0,5.000000,1340064000
204604002,482345971,2,3,4.000000,1059091200
188809742,435028929,0,4,4.000000,1168300800
195756593,441451447,1,2,5.000000,1055894400
194970148,426836874,5,15,2.000000,1200614400
203620948,205914897,0,0,4.000000,919123200
203948633,391185289,6,6,5.000000,1069545600
194904606,485819371,3,5,5.000000,1235692800
217383558,455934875,0,0,5.000000,1160697600
197526085,466682797,1,1,5.000000,1013472000
200606285,466355180,0,0,5.000000,1203292800
200606284,455541692,1,1,5.000000,1259798400
196149812,442368988,0,0,3.000000,1359417600
205718116,442237871,5,16,2.000000,980899200
211747433,437060512,0,0,5.000000,953510400
200475209,435749843,2,6,2.000000,1011830400
213123694,436994959,4,11,1.000000,1320278400
201917022,419234713,0,0,3.000000,1356912000
201589337,434373489,3,3,4.000000,1223251200
201196115,410518364,1,1,4.000000,1117929600
201458262,488965086,0,0,4.000000,1359849600
205390429,434242441,2,2,5.000000,1270339200
200802892,383451987,33,33,5.000000,1022803200
203358793,467141568,1,1,5.000000,1353974400
200868429,414384990,0,0,3.000000,1359849600
201261651,430441356,2,2,4.000000,985910400
202834504,469042129,0,2,3.000000,1011571200
196543030,407503689,3,5,1.000000,1007424000
200147520,427819925,0,2,4.000000,1277337600
200213057,480445393,0,0,5.000000,1359849600
201392723,441123739,0,2,4.000000,1261785600
199950908,481625040,3,3,5.000000,1005177600
200344130,459932575,6,6,5.000000,1069200000
200475204,473629629,0,0,5.000000,1294531200
209322620,461439960,2,3,3.000000,1061424000
200278591,205914897,0,0,5.000000,926467200
210698835,416809850,0,0,5.000000,1361491200
193856020,205914897,2,121,1.000000,1148688000
193856020,422445959,0,0,5.000000,1344470400
202703459,466224074,6,8,2.000000,1265241600
